college_code,college_name,college_type,course,category,last_rank,year,allotment_round
DSR,"D C School of Architecture & Design, Trivandrum",S,Architecture,VK,970,2024,2
EKR,"Eranad Knowledge City College of Architecture, Manjeri",S,Architecture,SM,1543,2024,2
EKR,"Eranad Knowledge City College of Architecture, Manjeri",S,Architecture,MU,1599,2024,2
EKR,"Eranad Knowledge City College of Architecture, Manjeri",S,Architecture,BH,1727,2024,2
GIR,"Global Institute of Architecture,Palakkad",S,Architecture,SM,1544,2024,2
GIR,"Global Institute of Architecture,Palakkad",S,Architecture,EZ,1638,2024,2
GIR,"Global Institute of Architecture,Palakkad",S,Architecture,MU,1642,2024,2
HCA,"Holy Crescent College of Architecture, Ernakulam",S,Architecture,SM,1567,2024,2
HCA,"Holy Crescent College of Architecture, Ernakulam",S,Architecture,EZ,1703,2024,2
HCA,"Holy Crescent College of Architecture, Ernakulam",S,Architecture,MU,1650,2024,2
IER,"College of Architecture, Thrissur",S,Architecture,SM,1037,2024,2
IER,"College of Architecture, Thrissur",S,Architecture,EZ,1161,2024,2
IER,"College of Architecture, Thrissur",S,Architecture,MU,1578,2024,2
IER,"College of Architecture, Thrissur",S,Architecture,VK,1372,2024,2
IES,"College of Architecture, Thrissur",S,Architecture,SM,1321,2024,2
KMR,"KMEA College of Architecture,Ernakulam",S,Architecture,SM,1078,2024,2
KMR,"KMEA College of Architecture,Ernakulam",S,Architecture,EZ,1409,2024,2
KMR,"KMEA College of Architecture,Ernakulam",S,Architecture,MU,1264,2024,2
KMR,"KMEA College of Architecture,Ernakulam",S,Architecture,LA,1680,2024,2
KMR,"KMEA College of Architecture,Ernakulam",S,Architecture,BH,1154,2024,2
KMR,"KMEA College of Architecture,Ernakulam",S,Architecture,BX,1637,2024,2
KTR,"KMCT College of Architecture, Kozhikode",S,Architecture,SM,1164,2024,2
KTR,"KMCT College of Architecture, Kozhikode",S,Architecture,EZ,1521,2024,2
KTR,"KMCT College of Architecture, Kozhikode",S,Architecture,MU,1277,2024,2
MCR,"Marian College of Architecture and Planning,Kazhakuttom",S,Architecture,SM,1120,2024,2
MCR,"Marian College of Architecture and Planning,Kazhakuttom",S,Architecture,EZ,1366,2024,2
MCR,"Marian College of Architecture and Planning,Kazhakuttom",S,Architecture,MU,1251,2024,2
MCR,"Marian College of Architecture and Planning,Kazhakuttom",S,Architecture,LA,1414,2024,2
MCR,"Marian College of Architecture and Planning,Kazhakuttom",S,Architecture,BH,1596,2024,2
MCR,"Marian College of Architecture and Planning,Kazhakuttom",S,Architecture,VK,1464,2024,2
MER,"College of Architecture, Kozhikode",S,Architecture,SM,667,2024,2
MER,"College of Architecture, Kozhikode",S,Architecture,EZ,736,2024,2
MER,"College of Architecture, Kozhikode",S,Architecture,MU,1051,2024,2
MER,"College of Architecture, Kozhikode",S,Architecture,MM,1005,2024,2
MES,"College of Architecture, Kozhikode",S,Architecture,SM,706,2024,2
MES,"College of Architecture, Kozhikode",S,Architecture,MU,1593,2024,2
MES,"College of Architecture, Kozhikode",S,Architecture,MM,1005,2024,2
MKR,"School of Architecture, Mookambika Technical Campus, Moovattupuzha,Ernakulam",S,Architecture,SM,1659,2024,2
MLR,"Mangalam School of Architecture and Planning, Kottayam",S,Architecture,SM,1691,2024,2
MRR,"School of Architecture, Kuttippuram",S,Architecture,SM,415,2024,2
MRR,"School of Architecture, Kuttippuram",S,Architecture,EZ,455,2024,2
MRR,"School of Architecture, Kuttippuram",S,Architecture,LA,460,2024,2
MRR,"School of Architecture, Kuttippuram",S,Architecture,DV,1217,2024,2
MES,"School of Architecture, Kuttippuram",S,Architecture,SM,557,2024,2
MTR,"KMCT College of Architecture,Mukkom",S,Architecture,SM,677,2024,2
MTR,"KMCT College of Architecture,Mukkom",S,Architecture,EZ,1042,2024,2
MTR,"KMCT College of Architecture,Mukkom",S,Architecture,MU,769,2024,2
MTR,"KMCT College of Architecture,Mukkom",S,Architecture,EW,1408,2024,2
NCR,"Nehru College of Architecture,Palakkad",S,Architecture,SM,1067,2024,2
NCR,"Nehru College of Architecture,Palakkad",S,Architecture,EZ,1119,2024,2
NCR,"Nehru College of Architecture,Palakkad",S,Architecture,MU,1270,2024,2
NCR,"Nehru College of Architecture,Palakkad",S,Architecture,BH,1499,2024,2
NVR,College of Architecture Trivandrum,S,Architecture,SM,358,2024,2
NVR,College of Architecture Trivandrum,S,Architecture,EZ,430,2024,2
NVR,College of Architecture Trivandrum,S,Architecture,MU,417,2024,2
NVR,College of Architecture Trivandrum,S,Architecture,LA,1140,2024,2
NVR,College of Architecture Trivandrum,S,Architecture,BH,362,2024,2
NVR,College of Architecture Trivandrum,S,Architecture,VK,454,2024,2
NVR,College of Architecture Trivandrum,S,Architecture,BX,835,2024,2
NVR,College of Architecture Trivandrum,S,Architecture,SC,1489,2024,2
NVR,College of Architecture Trivandrum,S,Architecture,EW,1393,2024,2
SCR,"SCMS School of Architecture, Ernakulam",S,Architecture,SM,912,2024,2
SCR,"SCMS School of Architecture, Ernakulam",S,Architecture,EZ,1044,2024,2
SCR,"SCMS School of Architecture, Ernakulam",S,Architecture,MU,1024,2024,2
SCR,"SCMS School of Architecture, Ernakulam",S,Architecture,LA,1398,2024,2
SCR,"SCMS School of Architecture, Ernakulam",S,Architecture,BH,1375,2024,2
SCR,"SCMS School of Architecture, Ernakulam",S,Architecture,VK,951,2024,2
TER,"School of Architecture,Kollam",S,Architecture,SM,556,2024,2
TER,"School of Architecture,Kollam",S,Architecture,EZ,587,2024,2
TER,"School of Architecture,Kollam",S,Architecture,MU,904,2024,2
TER,"School of Architecture,Kollam",S,Architecture,VK,1722,2024,2
TER,"School of Architecture,Kollam",S,Architecture,XS,1156,2024,2
TKM,"School of Architecture,Kollam",S,Architecture,SM,674,2024,2
TKM,"School of Architecture,Kollam",S,Architecture,EZ,1367,2024,2
TKM,"School of Architecture,Kollam",S,Architecture,XS,1156,2024,2
TJR,"Thejus College of Architecture, Erumapetti.",S,Architecture,SM,1693,2024,2
VVR,"Vedavyasa College of Architecture,Malappuram",S,Architecture,SM,1587,2024,2
ALB,"College of Pharmaceutical Science,Government T D Medical College, Alappuzha",G,B.Pharm,SM,1471,2024,2
ALB,"College of Pharmaceutical Science,Government T D Medical College, Alappuzha",G,B.Pharm,EZ,2111,2024,2
ALB,"College of Pharmaceutical Science,Government T D Medical College, Alappuzha",G,B.Pharm,MU,1554,2024,2
ALB,"College of Pharmaceutical Science,Government T D Medical College, Alappuzha",G,B.Pharm,LA,4467,2024,2
ALB,"College of Pharmaceutical Science,Government T D Medical College, Alappuzha",G,B.Pharm,BH,1642,2024,2
ALB,"College of Pharmaceutical Science,Government T D Medical College, Alappuzha",G,B.Pharm,SC,3309,2024,2
ALB,"College of Pharmaceutical Science,Government T D Medical College, Alappuzha",G,B.Pharm,EW,3502,2024,2
AMB,"College of Pharmaceutical Sciences, Pariyaram, Kannur",G,B.Pharm,SM,1403,2024,2
AMB,"College of Pharmaceutical Sciences, Pariyaram, Kannur",G,B.Pharm,EZ,2234,2024,2
AMB,"College of Pharmaceutical Sciences, Pariyaram, Kannur",G,B.Pharm,MU,1497,2024,2
AMB,"College of Pharmaceutical Sciences, Pariyaram, Kannur",G,B.Pharm,LA,4787,2024,2
AMB,"College of Pharmaceutical Sciences, Pariyaram, Kannur",G,B.Pharm,BH,2100,2024,2
AMB,"College of Pharmaceutical Sciences, Pariyaram, Kannur",G,B.Pharm,DV,2489,2024,2
AMB,"College of Pharmaceutical Sciences, Pariyaram, Kannur",G,B.Pharm,VK,1649,2024,2
AMB,"College of Pharmaceutical Sciences, Pariyaram, Kannur",G,B.Pharm,BX,2749,2024,2
AMB,"College of Pharmaceutical Sciences, Pariyaram, Kannur",G,B.Pharm,KU,6942,2024,2
AMB,"College of Pharmaceutical Sciences, Pariyaram, Kannur",G,B.Pharm,SC,4116,2024,2
AMB,"College of Pharmaceutical Sciences, Pariyaram, Kannur",G,B.Pharm,ST,12227,2024,2
AMB,"College of Pharmaceutical Sciences, Pariyaram, Kannur",G,B.Pharm,EW,4231,2024,2
KKB,"College of Pharmaceutical Science, Kozhikode",G,B.Pharm,SM,360,2024,2
KKB,"College of Pharmaceutical Science, Kozhikode",G,B.Pharm,EZ,522,2024,2
KKB,"College of Pharmaceutical Science, Kozhikode",G,B.Pharm,MU,443,2024,2
KKB,"College of Pharmaceutical Science, Kozhikode",G,B.Pharm,DV,1789,2024,2
KKB,"College of Pharmaceutical Science, Kozhikode",G,B.Pharm,VK,1415,2024,2
KKB,"College of Pharmaceutical Science, Kozhikode",G,B.Pharm,SC,2492,2024,2
KKB,"College of Pharmaceutical Science, Kozhikode",G,B.Pharm,ST,8160,2024,2
KKB,"College of Pharmaceutical Science, Kozhikode",G,B.Pharm,EW,1841,2024,2
KKB,"College of Pharmaceutical Science, Kozhikode",G,B.Pharm,PD,21954,2024,2
KTB,"College of Pharmaceutical Science, Medical College, Kottayam",G,B.Pharm,SM,1468,2024,2
KTB,"College of Pharmaceutical Science, Medical College, Kottayam",G,B.Pharm,EZ,2254,2024,2
KTB,"College of Pharmaceutical Science, Medical College, Kottayam",G,B.Pharm,MU,1636,2024,2
KTB,"College of Pharmaceutical Science, Medical College, Kottayam",G,B.Pharm,LA,3789,2024,2
KTB,"College of Pharmaceutical Science, Medical College, Kottayam",G,B.Pharm,BH,2117,2024,2
KTB,"College of Pharmaceutical Science, Medical College, Kottayam",G,B.Pharm,DV,4029,2024,2
KTB,"College of Pharmaceutical Science, Medical College, Kottayam",G,B.Pharm,VK,2294,2024,2
KTB,"College of Pharmaceutical Science, Medical College, Kottayam",G,B.Pharm,BX,1787,2024,2
KTB,"College of Pharmaceutical Science, Medical College, Kottayam",G,B.Pharm,KN,4575,2024,2
KTB,"College of Pharmaceutical Science, Medical College, Kottayam",G,B.Pharm,KU,3843,2024,2
KTB,"College of Pharmaceutical Science, Medical College, Kottayam",G,B.Pharm,SC,4157,2024,2
KTB,"College of Pharmaceutical Science, Medical College, Kottayam",G,B.Pharm,ST,8363,2024,2
KTB,"College of Pharmaceutical Science, Medical College, Kottayam",G,B.Pharm,EW,3629,2024,2
KTB,"College of Pharmaceutical Science, Medical College, Kottayam",G,B.Pharm,PD,14563,2024,2
KTB,"College of Pharmaceutical Science, Medical College, Kottayam",G,B.Pharm,PT,8,2024,2
TVB,"College of Pharmaceutical Science, Medical College, Thiruvananthapuram",G,B.Pharm,SM,1123,2024,2
TVB,"College of Pharmaceutical Science, Medical College, Thiruvananthapuram",G,B.Pharm,EZ,1908,2024,2
TVB,"College of Pharmaceutical Science, Medical College, Thiruvananthapuram",G,B.Pharm,MU,1338,2024,2
TVB,"College of Pharmaceutical Science, Medical College, Thiruvananthapuram",G,B.Pharm,LA,2960,2024,2
TVB,"College of Pharmaceutical Science, Medical College, Thiruvananthapuram",G,B.Pharm,BH,1974,2024,2
TVB,"College of Pharmaceutical Science, Medical College, Thiruvananthapuram",G,B.Pharm,DV,2247,2024,2
TVB,"College of Pharmaceutical Science, Medical College, Thiruvananthapuram",G,B.Pharm,VK,1483,2024,2
TVB,"College of Pharmaceutical Science, Medical College, Thiruvananthapuram",G,B.Pharm,KN,4891,2024,2
TVB,"College of Pharmaceutical Science, Medical College, Thiruvananthapuram",G,B.Pharm,SC,3464,2024,2
TVB,"College of Pharmaceutical Science, Medical College, Thiruvananthapuram",G,B.Pharm,ST,7279,2024,2
TVB,"College of Pharmaceutical Science, Medical College, Thiruvananthapuram",G,B.Pharm,EW,2876,2024,2
AAB,"Al-Azhar College of Pharmacy, Thodupuzha",S,B.Pharm,SM,13130,2024,2
AAB,"Al-Azhar College of Pharmacy, Thodupuzha",S,B.Pharm,EZ,20977,2024,2
AAB,"Al-Azhar College of Pharmacy, Thodupuzha",S,B.Pharm,MU,14306,2024,2
AAB,"Al-Azhar College of Pharmacy, Thodupuzha",S,B.Pharm,DV,20550,2024,2
AAB,"Al-Azhar College of Pharmacy, Thodupuzha",S,B.Pharm,VK,19425,2024,2
AAB,"Al-Azhar College of Pharmacy, Thodupuzha",S,B.Pharm,SC,14960,2024,2
AAB,"Al-Azhar College of Pharmacy, Thodupuzha",S,B.Pharm,ST,14144,2024,2
AAB,"Al-Azhar College of Pharmacy, Thodupuzha",S,B.Pharm,EW,16360,2024,2
AFB,"Al Shifa College of Pharmacy, Perinthalmanna, Malappuram",S,B.Pharm,SM,3968,2024,2
AFB,"Al Shifa College of Pharmacy, Perinthalmanna, Malappuram",S,B.Pharm,EZ,12443,2024,2
AFB,"Al Shifa College of Pharmacy, Perinthalmanna, Malappuram",S,B.Pharm,MU,4498,2024,2
AFB,"Al Shifa College of Pharmacy, Perinthalmanna, Malappuram",S,B.Pharm,BH,4785,2024,2
AFB,"Al Shifa College of Pharmacy, Perinthalmanna, Malappuram",S,B.Pharm,DV,17028,2024,2
AFB,"Al Shifa College of Pharmacy, Perinthalmanna, Malappuram",S,B.Pharm,VK,6491,2024,2
AFB,"Al Shifa College of Pharmacy, Perinthalmanna, Malappuram",S,B.Pharm,SC,6715,2024,2
AHB,"Ahalia School of Pharmacy, Kozhipara, Palakkad",S,B.Pharm,SM,8427,2024,2
AHB,"Ahalia School of Pharmacy, Kozhipara, Palakkad",S,B.Pharm,EZ,12269,2024,2
AHB,"Ahalia School of Pharmacy, Kozhipara, Palakkad",S,B.Pharm,MU,10128,2024,2
AHB,"Ahalia School of Pharmacy, Kozhipara, Palakkad",S,B.Pharm,BH,9841,2024,2
AHB,"Ahalia School of Pharmacy, Kozhipara, Palakkad",S,B.Pharm,DV,11417,2024,2
AHB,"Ahalia School of Pharmacy, Kozhipara, Palakkad",S,B.Pharm,VK,21536,2024,2
AHB,"Ahalia School of Pharmacy, Kozhipara, Palakkad",S,B.Pharm,KN,8467,2024,2
AHB,"Ahalia School of Pharmacy, Kozhipara, Palakkad",S,B.Pharm,SC,11589,2024,2
AHB,"Ahalia School of Pharmacy, Kozhipara, Palakkad",S,B.Pharm,ST,18978,2024,2
AHB,"Ahalia School of Pharmacy, Kozhipara, Palakkad",S,B.Pharm,EW,12257,2024,2
CAB,"Caritas College of Pharmacy, Thellakom, Kottayam",S,B.Pharm,SM,7670,2024,2
CAB,"Caritas College of Pharmacy, Thellakom, Kottayam",S,B.Pharm,EZ,13105,2024,2
CAB,"Caritas College of Pharmacy, Thellakom, Kottayam",S,B.Pharm,MU,11518,2024,2
CAB,"Caritas College of Pharmacy, Thellakom, Kottayam",S,B.Pharm,LA,18404,2024,2
CAB,"Caritas College of Pharmacy, Thellakom, Kottayam",S,B.Pharm,BH,12255,2024,2
CAB,"Caritas College of Pharmacy, Thellakom, Kottayam",S,B.Pharm,SC,16735,2024,2
CAB,"Caritas College of Pharmacy, Thellakom, Kottayam",S,B.Pharm,EW,15266,2024,2
KKE,"Government Engineering College, Kozhikkode",G,Applied Electronics & Instrumentation,SM,11712,2024,2
KKE,"Government Engineering College, Kozhikkode",G,Applied Electronics & Instrumentation,EZ,17646,2024,2
KKE,"Government Engineering College, Kozhikkode",G,Applied Electronics & Instrumentation,MU,15742,2024,2
KKE,"Government Engineering College, Kozhikkode",G,Applied Electronics & Instrumentation,LA,49088,2024,2
KKE,"Government Engineering College, Kozhikkode",G,Applied Electronics & Instrumentation,BH,21728,2024,2
KKE,"Government Engineering College, Kozhikkode",G,Applied Electronics & Instrumentation,DV,33855,2024,2
KKE,"Government Engineering College, Kozhikkode",G,Applied Electronics & Instrumentation,VK,15247,2024,2
KKE,"Government Engineering College, Kozhikkode",G,Applied Electronics & Instrumentation,KN,50197,2024,2
KKE,"Government Engineering College, Kozhikkode",G,Applied Electronics & Instrumentation,SC,52039,2024,2
KKE,"Government Engineering College, Kozhikkode",G,Applied Electronics & Instrumentation,EW,34194,2024,2
KKE,"Government Engineering College, Kozhikkode",G,Applied Electronics & Instrumentation,FW,11500,2024,2
KKE,"Government Engineering College, Kozhikkode",G,Applied Electronics & Instrumentation,SD,35925,2024,2
TVE,"College of Engineering,Thiruvananthapur am",G,Applied Electronics & Instrumentation,SM,2228,2024,2
TVE,"College of Engineering,Thiruvananthapur am",G,Applied Electronics & Instrumentation,EZ,2875,2024,2
TVE,"College of Engineering,Thiruvananthapur am",G,Applied Electronics & Instrumentation,MU,2528,2024,2
TVE,"College of Engineering,Thiruvananthapur am",G,Applied Electronics & Instrumentation,LA,3393,2024,2
TVE,"College of Engineering,Thiruvananthapur am",G,Applied Electronics & Instrumentation,BH,3050,2024,2
TVE,"College of Engineering,Thiruvananthapur am",G,Applied Electronics & Instrumentation,DV,5658,2024,2
TVE,"College of Engineering,Thiruvananthapur am",G,Applied Electronics & Instrumentation,VK,4121,2024,2
TVE,"College of Engineering,Thiruvananthapur am",G,Applied Electronics & Instrumentation,BX,8719,2024,2
TVE,"College of Engineering,Thiruvananthapur am",G,Applied Electronics & Instrumentation,KN,18288,2024,2
TVE,"College of Engineering,Thiruvananthapur am",G,Applied Electronics & Instrumentation,SC,27232,2024,2
TVE,"College of Engineering,Thiruvananthapur am",G,Applied Electronics & Instrumentation,ST,41528,2024,2
TVE,"College of Engineering,Thiruvananthapur am",G,Applied Electronics & Instrumentation,EW,4670,2024,2
TVE,"College of Engineering,Thiruvananthapur am",G,Applied Electronics & Instrumentation,FW,1979,2024,2
MZC,"Mount Zion College of Engineering, Pathanamthitta",S,Applied Electronics & Instrumentation,SM,42211,2024,2
RET,"Rajagiri School of Engineering and Technology, Ernakulam",S,Applied Electronics & Instrumentation,SM,23562,2024,2
RET,"Rajagiri School of Engineering and Technology, Ernakulam",S,Applied Electronics & Instrumentation,EZ,30502,2024,2
RET,"Rajagiri School of Engineering and Technology, Ernakulam",S,Applied Electronics & Instrumentation,MU,36008,2024,2
RET,"Rajagiri School of Engineering and Technology, Ernakulam",S,Applied Electronics & Instrumentation,DV,47779,2024,2
RET,"Rajagiri School of Engineering and Technology, Ernakulam",S,Applied Electronics & Instrumentation,VK,42037,2024,2
RET,"Rajagiri School of Engineering and Technology, Ernakulam",S,Applied Electronics & Instrumentation,SC,44070,2024,2
RET,"Rajagiri School of Engineering and Technology, Ernakulam",S,Applied Electronics & Instrumentation,FW,17994,2024,2
RET,"Rajagiri School of Engineering and Technology, Ernakulam",S,Applied Electronics & Instrumentation,YN,40332,2024,2
KCT,"Kelappaji College of Agricultural Engineering and Technology, Tavanur",G,B.Tech. (Agrl. Engg.),SM,15570,2024,2
KCT,"Kelappaji College of Agricultural Engineering and Technology, Tavanur",G,B.Tech. (Agrl. Engg.),EZ,17997,2024,2
KCT,"Kelappaji College of Agricultural Engineering and Technology, Tavanur",G,B.Tech. (Agrl. Engg.),MU,17476,2024,2
KCT,"Kelappaji College of Agricultural Engineering and Technology, Tavanur",G,B.Tech. (Agrl. Engg.),LA,31626,2024,2
KCT,"Kelappaji College of Agricultural Engineering and Technology, Tavanur",G,B.Tech. (Agrl. Engg.),BH,21970,2024,2
KCT,"Kelappaji College of Agricultural Engineering and Technology, Tavanur",G,B.Tech. (Agrl. Engg.),DV,39255,2024,2
KCT,"Kelappaji College of Agricultural Engineering and Technology, Tavanur",G,B.Tech. (Agrl. Engg.),VK,16860,2024,2
KCT,"Kelappaji College of Agricultural Engineering and Technology, Tavanur",G,B.Tech. (Agrl. Engg.),SC,29805,2024,2
KCT,"Kelappaji College of Agricultural Engineering and Technology, Tavanur",G,B.Tech. (Agrl. Engg.),ST,23836,2024,2
KCT,"Kelappaji College of Agricultural Engineering and Technology, Tavanur",G,B.Tech. (Agrl. Engg.),EW,31697,2024,2
KCT,"Kelappaji College of Agricultural Engineering and Technology, Tavanur",G,B.Tech. (Agrl. Engg.),LG,38147,2024,2
KCT,"Kelappaji College of Agricultural Engineering and Technology, Tavanur",G,B.Tech. (Agrl. Engg.),PI,37,2024,2
ICE,"Ilahia College of Engineering and Technology, Ernakulam",S,B.Tech Agriculture Engineering,SM,51703,2024,2
JCE,"Jawaharlal College of Engineering and Technology, Palakkad",S,B.Tech Agriculture Engineering,SM,52472,2024,2
JCE,"Jawaharlal College of Engineering and Technology, Palakkad",S,B.Tech Agriculture Engineering,FW,43839,2024,2
PAA,"P A Aziz College of Engineering and Technology, Thiruvananthapuram",S,B.Tech Agriculture Engineering,SM,52483,2024,2
