college_code,college_name,college_type,course,category,last_rank,year,allotment_round
CRB,"Crescent College of Pharmaceutical Sciences, Madayipara",S,B.Pharm,EW,33386,2021,3
CRB,"Crescent College of Pharmaceutical Sciences, Madayipara",S,B.Pharm,EZ,21897,2021,3
CRB,"Crescent College of Pharmaceutical Sciences, Madayipara",S,B.Pharm,MU,18261,2021,3
CRB,"Crescent College of Pharmaceutical Sciences, Madayipara",S,B.Pharm,BH,21585,2021,3
CRB,"Crescent College of Pharmaceutical Sciences, Madayipara",S,B.Pharm,LA,36326,2021,3
CRB,"Crescent College of Pharmaceutical Sciences, Madayipara",S,B.Pharm,DV,29489,2021,3
CRB,"Crescent College of Pharmaceutical Sciences, Madayipara",S,B.Pharm,KN,18841,2021,3
CRB,"Crescent College of Pharmaceutical Sciences, Madayipara",S,B.Pharm,SC,35336,2021,3
DAB,"Devaki Amma Memorial College of Pharmacy, Pulliparamba",S,B.Pharm,SM,15816,2021,3
DAB,"Devaki Amma Memorial College of Pharmacy, Pulliparamba",S,B.Pharm,EW,44013,2021,3
DAB,"Devaki Amma Memorial College of Pharmacy, Pulliparamba",S,B.Pharm,EZ,26125,2021,3
DAB,"Devaki Amma Memorial College of Pharmacy, Pulliparamba",S,B.Pharm,MU,18816,2021,3
DAB,"Devaki Amma Memorial College of Pharmacy, Pulliparamba",S,B.Pharm,BH,22028,2021,3
DAB,"Devaki Amma Memorial College of Pharmacy, Pulliparamba",S,B.Pharm,LA,45723,2021,3
DAB,"Devaki Amma Memorial College of Pharmacy, Pulliparamba",S,B.Pharm,VK,35760,2021,3
DAB,"Devaki Amma Memorial College of Pharmacy, Pulliparamba",S,B.Pharm,SC,42677,2021,3
DMB,"DM WIMS College of Pharmacy, Wayanad",S,B.Pharm,SM,22558,2021,3
DMB,"DM WIMS College of Pharmacy, Wayanad",S,B.Pharm,EW,47106,2021,3
DMB,"DM WIMS College of Pharmacy, Wayanad",S,B.Pharm,EZ,25802,2021,3
DMB,"DM WIMS College of Pharmacy, Wayanad",S,B.Pharm,MU,23094,2021,3
DMB,"DM WIMS College of Pharmacy, Wayanad",S,B.Pharm,BH,28456,2021,3
DMB,"DM WIMS College of Pharmacy, Wayanad",S,B.Pharm,LA,43209,2021,3
DMB,"DM WIMS College of Pharmacy, Wayanad",S,B.Pharm,DV,38709,2021,3
DMB,"DM WIMS College of Pharmacy, Wayanad",S,B.Pharm,VK,36872,2021,3
DMB,"DM WIMS College of Pharmacy, Wayanad",S,B.Pharm,BX,26532,2021,3
DMB,"DM WIMS College of Pharmacy, Wayanad",S,B.Pharm,SC,45698,2021,3
DMB,"DM WIMS College of Pharmacy, Wayanad",S,B.Pharm,ST,36854,2021,3
DPB,"Department of Pharmaceutical Science, Ettumanoor",S,B.Pharm,SM,4988,2021,3
DPB,"Department of Pharmaceutical Science, Ettumanoor",S,B.Pharm,EW,8176,2021,3
DPB,"Department of Pharmaceutical Science, Ettumanoor",S,B.Pharm,EZ,6331,2021,3
DPB,"Department of Pharmaceutical Science, Ettumanoor",S,B.Pharm,MU,5921,2021,3
DPB,"Department of Pharmaceutical Science, Ettumanoor",S,B.Pharm,BH,10793,2021,3
DPB,"Department of Pharmaceutical Science, Ettumanoor",S,B.Pharm,LA,9462,2021,3
DPB,"Department of Pharmaceutical Science, Ettumanoor",S,B.Pharm,DV,12526,2021,3
DPB,"Department of Pharmaceutical Science, Ettumanoor",S,B.Pharm,VK,5753,2021,3
DPB,"Department of Pharmaceutical Science, Ettumanoor",S,B.Pharm,SC,11155,2021,3
DPB,"Department of Pharmaceutical Science, Ettumanoor",S,B.Pharm,ST,47440,2021,3
DVB,The Dale View College of Pharmacy & Research Centre,S,B.Pharm,SM,18613,2021,3
DVB,The Dale View College of Pharmacy & Research Centre,S,B.Pharm,EW,34580,2021,3
DVB,The Dale View College of Pharmacy & Research Centre,S,B.Pharm,EZ,24534,2021,3
DVB,The Dale View College of Pharmacy & Research Centre,S,B.Pharm,MU,21876,2021,3
DVB,The Dale View College of Pharmacy & Research Centre,S,B.Pharm,DV,28768,2021,3
DVB,The Dale View College of Pharmacy & Research Centre,S,B.Pharm,VK,32163,2021,3
DVB,The Dale View College of Pharmacy & Research Centre,S,B.Pharm,KN,28799,2021,3
DVB,The Dale View College of Pharmacy & Research Centre,S,B.Pharm,SC,33954,2021,3
ECB,Ezhuthachan College of Pharmaceutical Science,S,B.Pharm,SM,18252,2021,3
ECB,Ezhuthachan College of Pharmaceutical Science,S,B.Pharm,EW,29225,2021,3
ECB,Ezhuthachan College of Pharmaceutical Science,S,B.Pharm,EZ,23921,2021,3
ECB,Ezhuthachan College of Pharmaceutical Science,S,B.Pharm,MU,22186,2021,3
ECB,Ezhuthachan College of Pharmaceutical Science,S,B.Pharm,BH,22901,2021,3
ECB,Ezhuthachan College of Pharmaceutical Science,S,B.Pharm,LA,37163,2021,3
ECB,Ezhuthachan College of Pharmaceutical Science,S,B.Pharm,SC,32779,2021,3
EPB,"Elims College of Pharmacy, Ramavarmapuram, Thrissur.",S,B.Pharm,SM,22371,2021,3
EPB,"Elims College of Pharmacy, Ramavarmapuram, Thrissur.",S,B.Pharm,EZ,24720,2021,3
EPB,"Elims College of Pharmacy, Ramavarmapuram, Thrissur.",S,B.Pharm,MU,23962,2021,3
EPB,"Elims College of Pharmacy, Ramavarmapuram, Thrissur.",S,B.Pharm,DV,23007,2021,3
EPB,"Elims College of Pharmacy, Ramavarmapuram, Thrissur.",S,B.Pharm,VK,29251,2021,3
EPB,"Elims College of Pharmacy, Ramavarmapuram, Thrissur.",S,B.Pharm,BX,26841,2021,3
EPB,"Elims College of Pharmacy, Ramavarmapuram, Thrissur.",S,B.Pharm,SC,44780,2021,3
EPB,"Elims College of Pharmacy, Ramavarmapuram, Thrissur.",S,B.Pharm,ST,60709,2021,3
GCB,"Grace College of Pharmacy, Kodunthirapully, Palakkad",S,B.Pharm,SM,23952,2021,3
GCB,"Grace College of Pharmacy, Kodunthirapully, Palakkad",S,B.Pharm,EZ,30157,2021,3
GCB,"Grace College of Pharmacy, Kodunthirapully, Palakkad",S,B.Pharm,MU,25087,2021,3
GCB,"Grace College of Pharmacy, Kodunthirapully, Palakkad",S,B.Pharm,BH,25948,2021,3
GCB,"Grace College of Pharmacy, Kodunthirapully, Palakkad",S,B.Pharm,DV,39270,2021,3
GCB,"Grace College of Pharmacy, Kodunthirapully, Palakkad",S,B.Pharm,SC,43963,2021,3
HGB,"Holy Grace Academy of Pharmacy, Mala,Thrissur",S,B.Pharm,SM,25100,2021,3
HGB,"Holy Grace Academy of Pharmacy, Mala,Thrissur",S,B.Pharm,EW,47040,2021,3
HGB,"Holy Grace Academy of Pharmacy, Mala,Thrissur",S,B.Pharm,EZ,28656,2021,3
HGB,"Holy Grace Academy of Pharmacy, Mala,Thrissur",S,B.Pharm,MU,26880,2021,3
HGB,"Holy Grace Academy of Pharmacy, Mala,Thrissur",S,B.Pharm,BH,28806,2021,3
HGB,"Holy Grace Academy of Pharmacy, Mala,Thrissur",S,B.Pharm,LA,41243,2021,3
HGB,"Holy Grace Academy of Pharmacy, Mala,Thrissur",S,B.Pharm,VK,31740,2021,3
HGB,"Holy Grace Academy of Pharmacy, Mala,Thrissur",S,B.Pharm,SC,47356,2021,3
HKB,"Hindustan College of Pharmacy, Kanjirappally",S,B.Pharm,SM,26553,2021,3
HKB,"Hindustan College of Pharmacy, Kanjirappally",S,B.Pharm,EW,41221,2021,3
HKB,"Hindustan College of Pharmacy, Kanjirappally",S,B.Pharm,EZ,27731,2021,3
HKB,"Hindustan College of Pharmacy, Kanjirappally",S,B.Pharm,MU,26934,2021,3
HKB,"Hindustan College of Pharmacy, Kanjirappally",S,B.Pharm,BH,28728,2021,3
HKB,"Hindustan College of Pharmacy, Kanjirappally",S,B.Pharm,DV,36951,2021,3
HKB,"Hindustan College of Pharmacy, Kanjirappally",S,B.Pharm,VK,36168,2021,3
HKB,"Hindustan College of Pharmacy, Kanjirappally",S,B.Pharm,SC,40659,2021,3
JCB,"St. James College of Pharmaceutical Sciences, River Bank",S,B.Pharm,SM,18118,2021,3
JCB,"St. James College of Pharmaceutical Sciences, River Bank",S,B.Pharm,EZ,24081,2021,3
JCB,"St. James College of Pharmaceutical Sciences, River Bank",S,B.Pharm,MU,23171,2021,3
JCB,"St. James College of Pharmaceutical Sciences, River Bank",S,B.Pharm,BH,29411,2021,3
JCB,"St. James College of Pharmaceutical Sciences, River Bank",S,B.Pharm,LA,34860,2021,3
JCB,"St. James College of Pharmaceutical Sciences, River Bank",S,B.Pharm,SC,46514,2021,3
JDB,"Islam College of Pharmacy, Marikunnu, Kozhikode",S,B.Pharm,SM,11993,2021,3
JDB,"Islam College of Pharmacy, Marikunnu, Kozhikode",S,B.Pharm,EW,22388,2021,3
JDB,"Islam College of Pharmacy, Marikunnu, Kozhikode",S,B.Pharm,MU,15768,2021,3
JDB,"Islam College of Pharmacy, Marikunnu, Kozhikode",S,B.Pharm,BH,25944,2021,3
JDT,"Islam College of Pharmacy, Marikunnu, Kozhikode",S,B.Pharm,EW,12978,2021,3
JDT,"Islam College of Pharmacy, Marikunnu, Kozhikode",S,B.Pharm,MU,30236,2021,3
JDT,"Islam College of Pharmacy, Marikunnu, Kozhikode",S,B.Pharm,LA,34097,2021,3
JSB,"Jamia Salafiya Pharmacy College, Salafiya Gramam, Pulikkal",S,B.Pharm,SM,21213,2021,3
JSB,"Jamia Salafiya Pharmacy College, Salafiya Gramam, Pulikkal",S,B.Pharm,EW,32567,2021,3
JSB,"Jamia Salafiya Pharmacy College, Salafiya Gramam, Pulikkal",S,B.Pharm,EZ,30216,2021,3
JSB,"Jamia Salafiya Pharmacy College, Salafiya Gramam, Pulikkal",S,B.Pharm,MU,22652,2021,3
JSB,"Jamia Salafiya Pharmacy College, Salafiya Gramam, Pulikkal",S,B.Pharm,BH,31668,2021,3
JSB,"Jamia Salafiya Pharmacy College, Salafiya Gramam, Pulikkal",S,B.Pharm,LA,31282,2021,3
JSB,"Jamia Salafiya Pharmacy College, Salafiya Gramam, Pulikkal",S,B.Pharm,DV,39509,2021,3
JSB,"Jamia Salafiya Pharmacy College, Salafiya Gramam, Pulikkal",S,B.Pharm,VK,40119,2021,3
JSB,"Jamia Salafiya Pharmacy College, Salafiya Gramam, Pulikkal",S,B.Pharm,BX,25254,2021,3
JSB,"Jamia Salafiya Pharmacy College, Salafiya Gramam, Pulikkal",S,B.Pharm,KN,34533,2021,3
JSB,"Jamia Salafiya Pharmacy College, Salafiya Gramam, Pulikkal",S,B.Pharm,SC,48497,2021,3
KAB,"Kerala Academy of Pharmacy, Kandala, Thiruvananthapuram",S,B.Pharm,SM,10192,2021,3
KAB,"Kerala Academy of Pharmacy, Kandala, Thiruvananthapuram",S,B.Pharm,EW,24367,2021,3
KAB,"Kerala Academy of Pharmacy, Kandala, Thiruvananthapuram",S,B.Pharm,EZ,13506,2021,3
KAB,"Kerala Academy of Pharmacy, Kandala, Thiruvananthapuram",S,B.Pharm,MU,11502,2021,3
KAB,"Kerala Academy of Pharmacy, Kandala, Thiruvananthapuram",S,B.Pharm,BH,13037,2021,3
KAB,"Kerala Academy of Pharmacy, Kandala, Thiruvananthapuram",S,B.Pharm,LA,25299,2021,3
KAB,"Kerala Academy of Pharmacy, Kandala, Thiruvananthapuram",S,B.Pharm,DV,22798,2021,3
KAB,"Kerala Academy of Pharmacy, Kandala, Thiruvananthapuram",S,B.Pharm,VK,12949,2021,3
KAB,"Kerala Academy of Pharmacy, Kandala, Thiruvananthapuram",S,B.Pharm,BX,14827,2021,3
KAB,"Kerala Academy of Pharmacy, Kandala, Thiruvananthapuram",S,B.Pharm,KN,12768,2021,3
KAB,"Kerala Academy of Pharmacy, Kandala, Thiruvananthapuram",S,B.Pharm,SC,15847,2021,3
KAB,"Kerala Academy of Pharmacy, Kandala, Thiruvananthapuram",S,B.Pharm,ST,48618,2021,3
KCB,"KMCT College of Pharmacy, Mampra, Malappuram",S,B.Pharm,SM,20895,2021,3
KCB,"KMCT College of Pharmacy, Mampra, Malappuram",S,B.Pharm,EZ,29462,2021,3
KCB,"KMCT College of Pharmacy, Mampra, Malappuram",S,B.Pharm,MU,21327,2021,3
KCB,"KMCT College of Pharmacy, Mampra, Malappuram",S,B.Pharm,BH,33855,2021,3
KCB,"KMCT College of Pharmacy, Mampra, Malappuram",S,B.Pharm,SC,36102,2021,3
KEB,"College of Pharmacy, Perumbavoor, Ernakulam",S,B.Pharm,SM,26024,2021,3
KEB,"College of Pharmacy, Perumbavoor, Ernakulam",S,B.Pharm,EW,27494,2021,3
KEB,"College of Pharmacy, Perumbavoor, Ernakulam",S,B.Pharm,MU,34159,2021,3
KEB,"College of Pharmacy, Perumbavoor, Ernakulam",S,B.Pharm,BH,28121,2021,3
KMP,"College of Pharmacy, Perumbavoor, Ernakulam",S,B.Pharm,SM,40742,2021,3
KMP,"College of Pharmacy, Perumbavoor, Ernakulam",S,B.Pharm,EW,27157,2021,3
KMP,"College of Pharmacy, Perumbavoor, Ernakulam",S,B.Pharm,MU,37343,2021,3
KMP,"College of Pharmacy, Perumbavoor, Ernakulam",S,B.Pharm,LA,42262,2021,3
KMB,"KMCT College of Pharmaceutical Sciences, Kalanthode",S,B.Pharm,SM,12501,2021,3
KMB,"KMCT College of Pharmaceutical Sciences, Kalanthode",S,B.Pharm,EW,40808,2021,3
KMB,"KMCT College of Pharmaceutical Sciences, Kalanthode",S,B.Pharm,EZ,22781,2021,3
KMB,"KMCT College of Pharmaceutical Sciences, Kalanthode",S,B.Pharm,MU,13316,2021,3
KMB,"KMCT College of Pharmaceutical Sciences, Kalanthode",S,B.Pharm,BH,26258,2021,3
KMB,"KMCT College of Pharmaceutical Sciences, Kalanthode",S,B.Pharm,LA,43733,2021,3
KMB,"KMCT College of Pharmaceutical Sciences, Kalanthode",S,B.Pharm,DV,20125,2021,3
KMB,"KMCT College of Pharmaceutical Sciences, Kalanthode",S,B.Pharm,KN,20588,2021,3
KMB,"KMCT College of Pharmaceutical Sciences, Kalanthode",S,B.Pharm,SC,32017,2021,3
KNB,"College of Pharmacy, Kannur Medical College, Anajarakandy",S,B.Pharm,SM,14972,2021,3
KNB,"College of Pharmacy, Kannur Medical College, Anajarakandy",S,B.Pharm,EW,43530,2021,3
KNB,"College of Pharmacy, Kannur Medical College, Anajarakandy",S,B.Pharm,EZ,20269,2021,3
KNB,"College of Pharmacy, Kannur Medical College, Anajarakandy",S,B.Pharm,MU,17571,2021,3
KNB,"College of Pharmacy, Kannur Medical College, Anajarakandy",S,B.Pharm,BH,17279,2021,3
KNB,"College of Pharmacy, Kannur Medical College, Anajarakandy",S,B.Pharm,LA,16243,2021,3
KNB,"College of Pharmacy, Kannur Medical College, Anajarakandy",S,B.Pharm,VK,20860,2021,3
KNB,"College of Pharmacy, Kannur Medical College, Anajarakandy",S,B.Pharm,SC,33499,2021,3
KNB,"College of Pharmacy, Kannur Medical College, Anajarakandy",S,B.Pharm,ST,32973,2021,3
KPB,"K T N College of Pharmacy, Puliyanamkunnu, Ottappalam",S,B.Pharm,SM,26157,2021,3
KPB,"K T N College of Pharmacy, Puliyanamkunnu, Ottappalam",S,B.Pharm,EZ,28447,2021,3
KPB,"K T N College of Pharmacy, Puliyanamkunnu, Ottappalam",S,B.Pharm,MU,26643,2021,3
KPB,"K T N College of Pharmacy, Puliyanamkunnu, Ottappalam",S,B.Pharm,BH,32148,2021,3
KPB,"K T N College of Pharmacy, Puliyanamkunnu, Ottappalam",S,B.Pharm,LA,44889,2021,3
KPB,"K T N College of Pharmacy, Puliyanamkunnu, Ottappalam",S,B.Pharm,DV,39414,2021,3
KPB,"K T N College of Pharmacy, Puliyanamkunnu, Ottappalam",S,B.Pharm,VK,33768,2021,3
KPB,"K T N College of Pharmacy, Puliyanamkunnu, Ottappalam",S,B.Pharm,SC,47492,2021,3
KRB,"Karuna College of Pharmacy, Thirumittacode, Pattambi",S,B.Pharm,SM,26167,2021,3
KRB,"Karuna College of Pharmacy, Thirumittacode, Pattambi",S,B.Pharm,EW,40018,2021,3
KRB,"Karuna College of Pharmacy, Thirumittacode, Pattambi",S,B.Pharm,EZ,30528,2021,3
KRB,"Karuna College of Pharmacy, Thirumittacode, Pattambi",S,B.Pharm,MU,26360,2021,3
KRB,"Karuna College of Pharmacy, Thirumittacode, Pattambi",S,B.Pharm,BH,28575,2021,3
KRB,"Karuna College of Pharmacy, Thirumittacode, Pattambi",S,B.Pharm,BX,32516,2021,3
KRB,"Karuna College of Pharmacy, Thirumittacode, Pattambi",S,B.Pharm,KU,36791,2021,3
KRB,"Karuna College of Pharmacy, Thirumittacode, Pattambi",S,B.Pharm,KN,36913,2021,3
KRB,"Karuna College of Pharmacy, Thirumittacode, Pattambi",S,B.Pharm,SC,47405,2021,3
KVB,"K V M College of Pharmacy, Kokkothamangalam, Cherthala",S,B.Pharm,SM,22324,2021,3
KVB,"K V M College of Pharmacy, Kokkothamangalam, Cherthala",S,B.Pharm,EW,42070,2021,3
KVB,"K V M College of Pharmacy, Kokkothamangalam, Cherthala",S,B.Pharm,EZ,23072,2021,3
KVB,"K V M College of Pharmacy, Kokkothamangalam, Cherthala",S,B.Pharm,MU,26057,2021,3
KVB,"K V M College of Pharmacy, Kokkothamangalam, Cherthala",S,B.Pharm,BH,27304,2021,3
